age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class
0.3023255813953488,1,0.7980995238409938,0.6307244901131304,0.31658603378182065,0.5186674526619001,0.3840690382750016,0.6464508561762805,0.4801090453265712,0.6875,0.642971399660779,B
0.11627906976744184,1,0.5704666340538802,0.48120846050808436,0.5212957999866068,0.23939071127621037,0.18018094011193697,0.23232790940916676,0.005139188694012947,0.55,0.38057688615845997,D
0.16279069767441867,1,0.7288199486883942,0.7043667136499441,0.28564153423923666,0.5652135762261817,0.6899011855195987,0.7452756502911599,0.5707671922356903,0.6875,0.7591132335060676,A
0.8604651162790697,1,0.41409273585229744,0.45191893978321535,0.39989814793493134,0.7203673214404539,0.7238825352134428,0.4974293412411449,0.5609130458325251,0.47500000000000003,0.5784481586356186,B
0.627906976744186,1,0.5249400560964577,0.6109191951467905,0.2785004958832557,0.735882695961881,0.7125554186488281,0.7264518799835639,0.6870461197930385,0.6875,0.7548116841043905,A
0.046511627906976716,1,0.7288199486883942,0.47841898234381125,0.2713594575272748,0.3945444564904824,0.49734020392114875,0.6323330284455835,0.5569713872712592,0.7000000000000001,0.703193091284262,A
0.39534883720930236,0,0.2755335855470973,0.28036603268041077,0.5784241068344542,0.2704214603190648,0.22548940637039583,0.3138975807420832,0.48996319172973635,0.23750000000000002,0.2945458981249127,C
0.5116279069767442,0,0.4952488096024861,0.5258401111364563,0.6879200282928282,0.6427904488333179,0.5992842530026812,0.4237029075363936,0.5983588021645525,0.41250000000000003,0.4020846331668467,B
0.0,0,0.32106016350452027,0.2747870763518642,0.7807535269205801,0.5186674526619001,0.40672327140423103,0.18056254106327757,0.2416387023699756,0.0625,0.1482932184678824,D
0.8139534883720931,1,0.46357814667558284,0.3528924649515151,0.3213467260191412,0.6738211978761722,0.6899011855195987,0.5727244224715292,0.5510588994293601,0.375,0.548337312823877,B
0.06976744186046513,1,0.4180515687181603,0.4826031995902211,0.33562880273110307,0.2549060857976375,0.2707978726288547,0.5507633571126672,0.5195256309392318,0.5375,0.6945899924809074,C
0.8604651162790697,0,0.06373602722343508,0.20644486132716972,0.7117234894794313,0.37902908196905527,0.4633588542273046,0.21350413910157068,0.5431755823068279,0.25,0.1741025148779466,C
0.4883720930232558,1,0.6100549627125087,0.9972619208986349,0.6545951826315839,0.48763670361904576,0.41805038796884575,0.7154713473041329,0.27120114157947095,0.3125,0.35476758974839573,D
0.558139534883721,1,0.8337290196337599,0.6750771929250752,0.44988541642679764,0.7203673214404539,0.6559198358257545,0.6448822086506476,0.3401801664016267,0.275,0.5784481586356186,D
0.37209302325581395,1,0.5071253082000746,0.6583403239394356,0.48559060820670225,0.6427904488333179,0.6559198358257545,0.5805676600996943,0.6121546071289837,0.5875,0.7333039370960036,C
0.2325581395348837,1,0.6338079599076858,0.7252877998819935,0.6450737981569428,0.7203673214404539,0.7465367683426722,0.6401762660737486,0.3421509956822597,0.6875,0.5268295658154902,D
0.5116279069767442,0,0.4101339029864346,0.26781338094118107,0.4617871470200992,0.6427904488333179,0.42937750453346046,0.29664245796012007,0.4663132403621401,0.35000000000000003,0.38487843556013723,C
0.046511627906976716,0,0.3784632400595318,0.3807872465942475,0.6331720675636412,0.37902908196905527,0.3727419217103869,0.3609570065110734,0.7028127540381028,0.6000000000000001,0.46230632479032985,A
0.8837209302325582,0,0.42992806731574884,0.4477347225368055,0.6760182976995266,0.4721213290976186,0.3840690382750016,0.24644573713986384,0.7028127540381028,0.375,0.21281645949304284,B
0.9767441860465116,1,0.46159873024265163,0.612313934228927,0.6807789899368473,0.23939071127621037,0.40672327140423103,0.4550758580490537,0.33229684927909464,0.21250000000000002,0.2988474475265901,D
0.4418604651162791,1,0.6120343791454399,0.6416034549537961,0.3522912255617252,0.5962443252690363,0.5313215536149929,0.6966475769965368,0.43872163043327783,0.6000000000000001,0.6128605538490375,B
0.13953488372093026,0,0.14291268454069206,0.3361555959658757,0.8712066794296718,0.3014522093619193,0.31610633888731354,0.38605536692120146,0.4643424110815071,0.28750000000000003,0.38057688615845997,D
0.8139534883720931,0,0.33491607853504,0.4296031144690294,0.7212448739540724,0.31696758388334645,0.19150805667655169,0.3719375391905044,0.6082129485677177,0.1875,0.2687366017148485,B
0.32558139534883723,1,0.7070463679261487,0.6053402388182438,0.1832866511368435,0.42557520553333694,0.48601308735653403,0.6684119215351427,0.5274089480617639,0.675,0.6988915418825846,A
0.2093023255813954,1,0.5823431326514683,0.6471824112823426,0.5617616840038322,0.5031520781404729,0.6106113695672959,0.4989979887667779,0.2672594830182049,0.3125,0.6343683008574242,D
0.8139534883720931,1,0.33491607853504,0.4337873317154393,0.647454144275603,0.5962443252690363,0.6106113695672959,0.4754682758822828,0.3874800691368192,0.3375,0.488115621200394,C
0.34883720930232553,1,0.5585901354562917,0.6820508883357581,0.4403640319521565,0.6117596997904634,0.757863884907287,0.6527254462788126,0.5313506066230298,0.6625000000000001,0.642971399660779,A
0.9069767441860466,1,0.6298491270418229,0.4867874168366309,0.3403894949684237,0.5962443252690363,0.4407046210980752,0.5539006521639331,0.4741965574846722,0.3875,0.6042574550456827,C
0.023255813953488413,1,0.5724460504868114,0.5439717192042324,0.507013723274645,0.3635137074476281,0.3614148051457722,0.495860693715512,0.39339255697871833,0.625,0.6128605538490375,D
0.023255813953488413,1,0.5665078011880174,0.653598211060171,0.4736888776134008,0.2704214603190648,0.33876057201654275,0.6040973729841894,0.016964164377811064,0.5750000000000001,0.6386698502591016,D
0.37209302325581395,1,0.608075546279577,0.6081297169825173,0.36895364839234734,0.5496982017047546,0.6332656026965251,0.5429201194845021,0.6042712900064516,0.625,0.6601775972674885,B
0.0,0,0.2933483334434803,0.30686607524100656,0.586403979162651,0.3635137074476281,0.32743345545192826,0.2166414341528367,0.44463411827517685,0.21250000000000002,0.1956102618863334,D
0.0,1,0.5368165546940462,0.5955770652432875,0.3927571095789504,0.5496982017047546,0.8031723511657458,0.6354703234968495,0.4505466061170759,0.675,0.5311311152171676,B
0.9069767441860466,0,0.30324541560813767,0.4337873317154393,0.7521893734966565,0.5186674526619001,0.5766300198734517,0.37978077681866945,0.5628838751131582,0.15000000000000002,0.2644350523131712,B
0.13953488372093026,0,0.4992076424683489,0.4547084179474887,0.5522402995291908,0.45660595457619124,0.24814363949962526,0.31546622826771614,0.6555128513029103,0.225,0.4020846331668467,D
0.8837209302325582,0,0.2577188376507151,0.4031030719084336,0.7283859123100536,0.5031520781404729,0.49734020392114875,0.38448671939556844,0.641717046338479,0.28750000000000003,0.2773397005182032,A
0.6046511627906976,0,0.2715747526812349,0.3138397706516897,0.5665223762411526,0.3945444564904824,0.35008768858115746,0.3138975807420832,0.5589422165518921,0.3125,0.3719737873551052,B
0.0,0,0.35668965929728635,0.26502390277690785,0.4879709543253626,0.34799833292620075,0.4633588542273046,0.3515451213572753,0.7796750959827905,0.48750000000000004,0.4494016765852977,A
0.6976744186046511,1,0.6674580392675202,0.5174716766436367,0.3641929561550267,0.5807289507476091,0.6106113695672959,0.5366455293819701,0.42295499618821364,0.4375,0.642971399660779,B
0.627906976744186,1,0.5486930532916343,0.4826031995902211,0.3403894949684237,0.8134595685690172,0.6559198358257545,0.6856670443171057,0.5155839723779656,0.6125,0.6644791466691657,B
0.6511627906976745,1,0.5288988889623201,0.4826031995902211,0.3570519177990458,0.5496982017047546,0.49734020392114875,0.5397828244332361,0.5944171436032866,0.48750000000000004,0.36767223795342785,C
0.4651162790697675,0,0.2933483334434803,0.2706028591054544,0.4451247241894771,0.6117596997904634,0.4633588542273046,0.28252463022942303,0.7639084617377265,0.5750000000000001,0.4063861825685241,A
0.06976744186046513,0,0.31116308133986337,0.19389220958794012,0.5117744155119657,0.5962443252690363,0.5539757867442223,0.3672315966136054,0.6515711927416441,0.7125,0.5440357634221996,A
0.32558139534883723,1,0.6951698693285602,0.6611298021037089,0.2951629187138779,0.4100598310119098,0.4633588542273046,0.7468442978167931,0.48996319172973635,0.8500000000000001,0.8150333757278735,A
0.11627906976744184,0,0.2656365033824404,0.34452403045869534,0.7093431433607709,0.48763670361904576,0.41805038796884575,0.22919061435790078,0.6515711927416441,0.35000000000000003,0.25583195350981647,C
0.32558139534883723,1,0.6971492857614914,0.6527613676108892,0.257077380815313,0.5341828271833274,0.565302903308837,0.7280205275091969,0.5372630944649289,0.8,0.7160977394892941,A
0.09302325581395354,1,0.5526518861574972,0.46726106968671816,0.20947045844210688,0.31696758388334645,0.4633588542273046,0.6276270858686845,0.637775387777213,0.675,0.7247008382926489,A
0.2093023255813954,1,0.6555815406699317,0.5593138491077354,0.3546715716803855,0.3324829584047736,0.49734020392114875,0.757824830496224,0.6791628026705065,0.7000000000000001,0.5999559056440054,B
0.13953488372093026,1,0.6357873763406174,0.764340494181819,0.39989814793493134,0.45660595457619124,0.5539757867442223,0.6668432740095097,0.6062421192870847,0.6000000000000001,0.6128605538490375,B
0.4651162790697675,1,0.46357814667558284,0.47562950417953803,0.4403640319521565,0.6738211978761722,0.7352096517780575,0.6982162245221698,0.5687963629550572,0.675,0.737605486497681,A
0.6744186046511629,0,0.2992865827422748,0.35707668219792504,0.6903003744114886,0.34799833292620075,0.5426486701796076,0.2511516797167629,0.5668255336744243,0.21250000000000002,0.2816412499198806,C
0.023255813953488413,1,0.6437050420723431,0.5634980663541453,0.6522148365129237,0.4410905800547641,0.32743345545192826,0.4629190956772188,0.5747088507969563,0.675,0.5053218188071034,C
0.8139534883720931,1,0.5882813819502628,0.5481559364506423,0.3927571095789504,0.5652135762261817,0.5539757867442223,0.6715492165864086,0.4190133376269476,0.55,0.393481534363492,B
0.5813953488372092,0,0.31314249777279457,0.2873397280910938,0.5760437607157938,0.5807289507476091,0.4633588542273046,0.27938733517815695,0.553029728709993,0.375,0.2816412499198806,D
0.5348837209302326,1,0.7367376144201199,0.668103497514392,0.4451247241894771,0.6272750743118906,0.4633588542273046,0.5837049551509602,0.4131008497850485,0.41250000000000003,0.5397342140205224,C
0.09302325581395354,0,0.37450440719366895,0.556524370943462,0.911672563446897,0.4410905800547641,0.42937750453346046,0.3107602856908171,0.33820933712099366,0.0625,0.21281645949304284,D
0.09302325581395354,0,0.2577188376507151,0.23712912113417545,0.5593813378851717,0.4100598310119098,0.5879571364380665,0.277818687652524,0.7875584131053228,0.5125000000000001,0.3633706885517505,A
0.8837209302325582,1,0.5288988889623201,0.38357672475852084,0.28564153423923666,0.37902908196905527,0.32743345545192826,0.36409430156233935,0.36974260561112204,0.1875,0.393481534363492,D
0.2093023255813954,1,0.6951698693285602,0.7099456699784907,0.6426934520382825,0.7824288195261627,0.5992842530026812,0.5366455293819701,0.23769704380870954,0.525,0.5569404116272317,D
0.06976744186046513,1,0.647663874938206,0.4965505904115873,0.18566699725550384,0.5341828271833274,0.3840690382750016,0.6684119215351427,0.5392339237455619,0.6875,0.737605486497681,A
0.41860465116279066,1,0.5051458917671434,0.5481559364506423,0.5355778766985686,0.5652135762261817,0.4746859707919193,0.44880126794652175,0.30667606863086533,0.41250000000000003,0.5612419610289091,D
0.13953488372093026,1,0.5348371382611146,0.5997612824896974,0.45226576254545797,0.7979441940475901,0.7352096517780575,0.6715492165864086,0.48602153316847035,0.6625000000000001,0.42789392957691086,B
0.2790697674418605,1,0.5843225490844004,0.6583403239394356,0.3879964173416298,0.6272750743118906,0.678574068954984,0.8582182721367364,0.5885046557613874,0.7375,0.6773837948741979,A
0.16279069767441867,0,0.4022162372547089,0.29012920625536703,0.41179987852823285,0.3945444564904824,0.3614148051457722,0.40644778475443055,0.6633961684254424,0.28750000000000003,0.25583195350981647,C
0.16279069767441867,0,0.45368106451092594,0.3919451592513406,0.44988541642679764,0.3945444564904824,0.3614148051457722,0.4237029075363936,0.5077006552554335,0.47500000000000003,0.4063861825685241,B
0.32558139534883723,1,0.7110052007920111,0.4616821133581717,0.23565426574737025,0.6427904488333179,0.4746859707919193,0.6997848720478028,0.6436878756191121,0.5750000000000001,0.7247008382926489,A
0.3023255813953488,1,0.6832933707309716,0.6248665859681568,0.6165096447330192,0.5496982017047546,0.49734020392114875,0.5648811848433642,0.3047052393502323,0.47500000000000003,0.5311311152171676,C
0.32558139534883723,1,0.8198731046032397,0.7333772865583861,0.31658603378182065,0.3635137074476281,0.3840690382750016,0.6856670443171057,0.5017881674135345,0.7000000000000001,0.6816853442758752,A
0.3023255813953488,1,0.5922402148161257,0.5881849481079635,0.3927571095789504,0.5186674526619001,0.3840690382750016,0.7044908146247018,0.5569713872712592,0.7375,0.6343683008574242,B
0.09302325581395354,1,0.4160721522852291,0.4125872976669626,0.45226576254545797,0.48763670361904576,0.6672469523903692,0.5993914304072903,0.5668255336744243,0.5875,0.595654356242328,C
0.2558139534883721,1,0.5130635574988687,0.5174716766436367,0.2904022264765572,0.5186674526619001,0.3840690382750016,0.6778238066889406,0.6160962656902498,0.8,0.7892240793178092,B
0.0,0,0.5110841410659375,0.3417345522944221,0.4665478392574199,0.4721213290976186,0.3840690382750016,0.3327213510496792,0.8171208523148181,0.30000000000000004,0.393481534363492,C
0.023255813953488413,1,0.7961201074080626,0.63184028137884,0.30230395706985874,0.6117596997904634,0.6445927192611398,0.5617438897920982,0.6496003634610112,0.7000000000000001,0.7849225299161319,A
0.023255813953488413,0,0.2695953362483037,0.21341855673785276,0.4760692237320611,0.7979441940475901,0.7805181180365164,0.24173979456296485,0.5254381187811308,0.47500000000000003,0.3633706885517505,B
0.06976744186046513,1,0.5704666340538802,0.4588926351938985,0.32848776437512217,0.6427904488333179,0.7691910014719017,0.5507633571126672,0.6279212413740479,0.7875000000000001,0.5612419610289091,B
0.13953488372093026,1,0.6912110364626969,0.6067349779003806,0.3070646493071794,0.1928445877119287,0.48601308735653403,0.6919416344196377,0.5293797773423967,0.6875,0.6816853442758752,A
0.0,0,0.4180515687181603,0.2301554257234923,0.3308681104937824,0.2549060857976375,0.2934521057580841,0.33585864610094524,0.7796750959827905,0.5125000000000001,0.6214636526523921,A
0.5813953488372092,0,0.4121133194193658,0.2441028165448585,0.6545951826315839,0.1928445877119287,0.35008768858115746,0.25272032724239585,0.28499694654390206,0.2,0.3418629415433637,D
0.18604651162790697,0,0.37450440719366895,0.28036603268041077,0.6236506830890001,0.5652135762261817,0.3614148051457722,0.38605536692120146,0.6673378269867083,0.55,0.4838140717987166,A
0.046511627906976716,0,0.38440148935832585,0.28036603268041077,0.38085537898564886,0.45660595457619124,0.2707978726288547,0.4315461451645587,0.6220087535321488,0.7375,0.5569404116272317,D
0.6976744186046511,1,0.6852727871639028,0.4965505904115873,0.3046843031885191,0.2549060857976375,0.2934521057580841,0.4942920461898789,0.47025489892340616,0.3125,0.4838140717987166,D
0.16279069767441867,1,0.8218525210361713,0.7392351907033596,0.33800914884976335,0.5652135762261817,0.41805038796884575,0.7437070027655269,0.43083831331074574,0.7000000000000001,0.8021287275228414,B
0.046511627906976716,0,0.42398981801695435,0.1771553406023006,0.5641420301224924,0.5186674526619001,0.49734020392114875,0.26997545002435896,0.44660494755580993,0.3125,0.25583195350981647,C
0.2093023255813954,1,0.693190452895629,0.8633669690135193,0.5784241068344542,0.5341828271833274,0.48601308735653403,0.8142961414190123,0.5175548016585987,0.5875,0.6515744984641337,A
0.09302325581395354,0,0.3329366621021088,0.28036603268041077,0.6593558748689046,0.37902908196905527,0.4520317376626899,0.32330946589588117,0.6160962656902498,0.5875,0.38057688615845997,A
0.16279069767441867,1,0.5823431326514683,0.5328138065471395,0.5855651451904351,0.5341828271833274,0.7125554186488281,0.6495881512275465,0.3973342155399843,0.6000000000000001,0.49241717060207135,C
0.023255813953488413,1,0.693190452895629,0.5802349353397849,0.48559060820670225,0.7203673214404539,0.5199944370503782,0.5899795452534924,0.43083831331074574,0.5750000000000001,0.5913528068406506,C
0.6976744186046511,1,0.4833723110048971,0.5732612399291017,0.6188899908516794,0.6738211978761722,0.7012283020842134,0.48958610361297983,0.3204718735952965,0.4625,0.4709094235936845,D
0.06976744186046513,0,0.43190748374868004,0.2552607292019515,0.3879964173416298,0.3635137074476281,0.24814363949962526,0.4189969649594946,0.625950412093415,0.625,0.5741466092339412,A
0.13953488372093026,0,0.3368954949679721,0.22597120847708235,0.3927571095789504,0.20835996223335596,0.2821249891934694,0.3484078263060093,0.7520834860539283,0.4625,0.440798577781943,A
0.930232558139535,0,0.1963569282298403,0.42681363630475616,0.8093176803445039,0.37902908196905527,0.2821249891934694,0.32330946589588117,0.2593761658956728,0.0,0.0,D
0.2093023255813954,1,0.5190018067976632,0.5621033272720086,0.41894091688421375,0.3945444564904824,0.4407046210980752,0.6401762660737486,0.456459093958975,0.8250000000000001,0.7074946406859394,B
0.4883720930232558,1,0.7307993651213254,0.5816296744219214,0.4141802246468931,0.7513980704833084,0.6106113695672959,0.7625307730731231,0.7126669004412678,0.5125000000000001,0.6042574550456827,C
0.023255813953488413,1,0.7327787815542575,0.8382616655350601,0.6926807205301488,0.4410905800547641,0.5426486701796076,0.3688002441392384,0.06426406711300361,0.45,0.5999559056440054,D
0.046511627906976716,0,0.42398981801695435,0.430997853551166,0.6760182976995266,0.4721213290976186,0.3953961548396163,0.284093277755056,0.48996319172973635,0.5125000000000001,0.4063861825685241,C
0.13953488372093026,0,0.33491607853504,0.31941872698023616,0.42132126300287404,0.4721213290976186,0.49734020392114875,0.26840680249872595,0.6436878756191121,0.4375,0.43219547897858823,C
0.18604651162790697,1,0.4873311438707604,0.5453664582863691,0.5308171844612481,0.4410905800547641,0.5539757867442223,0.6621373314326106,0.5195256309392318,0.6625000000000001,0.47521097299536186,B
0.9534883720930232,1,0.4418045659133374,0.5021295467401337,0.5403385689358893,0.5807289507476091,0.7465367683426722,0.5554692996895662,0.39339255697871833,0.5125000000000001,0.5053218188071034,B
0.0,1,0.5130635574988687,0.8549985345206996,0.7212448739540724,0.7203673214404539,0.8031723511657458,0.6197838482405195,0.41507167906568154,0.65,0.6687806960708431,D
0.09302325581395354,1,0.8079966060056512,0.6011560215718341,0.2285132273913893,0.735882695961881,0.6219384861319104,0.6966475769965368,0.456459093958975,0.6125,0.7419070358993584,C
0.2325581395348837,0,0.46753697954144613,0.45331367886535184,0.6545951826315839,0.4721213290976186,0.5313215536149929,0.3515451213572753,0.6239795828127819,0.4625,0.3418629415433637,B
0.0,1,0.6278697106088913,0.4853926777544944,0.3213467260191412,0.4721213290976186,0.42937750453346046,0.5382141769076031,0.456459093958975,0.675,0.763414782907745,C
0.39534883720930236,1,0.5605695518892229,0.4839979386723577,0.4165605707655534,0.7048519469190268,0.757863884907287,0.6417449135993816,0.716608559002534,0.5750000000000001,0.5741466092339412,B
0.046511627906976716,0,0.6892316200297657,0.4547084179474887,0.6236506830890001,0.13078308962621987,0.18018094011193697,0.38919266197246744,0.4879923624491033,0.3375,0.23862575590310697,C
0.8139534883720931,1,0.5308783053952517,0.4170504627297998,0.45226576254545797,0.6583058233547451,0.7012283020842134,0.511547168971842,0.6042712900064516,0.5,0.535432664618845,A
0.8837209302325582,1,0.5348371382611146,0.549550675532779,0.5117744155119657,0.4410905800547641,0.6106113695672959,0.39232995702373347,0.633833729215947,0.41250000000000003,0.47951252239703923,D
0.046511627906976716,0,0.4180515687181603,0.3166292488159628,0.4451247241894771,0.2238753367547831,0.25947075606423997,0.34370188372911026,0.82500416943735,0.55,0.4967187200037487,A
